Data,NIN 1.2_sst,NIN 3_sst,NIN 3.4_sst,NIN 4_1_sst,NIN 4_2_sst
03/03/2013,300.0979,300.01733,300.04663,302.05054,300.35522
04/03/2013,300.135,300.0857,300.00464,302.00757,300.36108
05/03/2013,300.52246,300.10742,299.96973,301.9043,300.3916
06/03/2013,300.60278,300.15112,299.98804,302.02124,300.5525
07/03/2013,300.64722,300.2141,300.01685,302.0276,300.5149
08/03/2013,300.72095,300.30493,300.00708,301.87817,300.3772
09/03/2013,300.52026,300.3523,300.10278,301.81665,300.3684
10/03/2013,300.4807,300.3147,300.02173,301.7981,300.30005
11/03/2013,300.39917,300.3938,300.0315,301.8977,300.2688
12/03/2013,300.5642,300.54907,300.08618,301.83228,300.4065
13/03/2013,300.50708,300.6311,300.21118,301.9065,300.5569
14/03/2013,300.5393,300.55493,300.261,302.04517,300.5061
15/03/2013,300.4475,300.49146,300.2444,301.9358,300.4602
16/03/2013,300.24243,300.70142,300.39673,302.03442,300.6106
17/03/2013,300.23438,300.88184,300.52734,301.9668,300.65332
18/03/2013,300.13647,300.9441,300.5266,302.0481,300.67017
19/03/2013,300.29028,300.87524,300.4319,302.18286,300.75513
20/03/2013,300.1819,300.67603,300.26,302.15552,300.6526
21/03/2013,300.05347,300.60474,300.21802,302.06274,300.53833
22/03/2013,300.15356,300.97876,300.41724,302.19946,300.76587
23/03/2013,300.09302,301.03833,300.42017,302.20728,300.8274
24/03/2013,299.79077,300.95337,300.42505,301.98267,300.8098
25/03/2013,299.7527,300.85083,300.5022,302.0149,300.86548
26/03/2013,299.68726,300.85278,300.53052,302.01978,300.86548
27/03/2013,299.42896,300.84497,300.49536,301.90552,300.8098
28/03/2013,299.2942,300.75415,300.4729,301.927,300.7854
29/03/2013,299.0808,300.65356,300.53345,301.92896,300.79126
30/03/2013,299.12427,300.49243,300.49243,301.76978,300.85962
31/03/2013,299.00366,300.49048,300.59985,301.7522,300.97388
01/04/2013,299.09302,300.5891,300.68286,301.92603,300.8977
02/04/2013,298.88892,300.6975,300.71606,302.00708,300.95337
03/04/2013,298.8313,300.72144,300.74048,302.0266,300.98657
04/04/2013,298.8103,300.6682,300.7063,302.1311,301.11548
05/04/2013,298.80542,300.66724,300.71313,302.04614,301.21606
06/04/2013,298.9226,300.66382,300.7473,301.97974,301.0725
07/04/2013,298.64673,300.66626,300.6565,302.05005,300.8811
08/04/2013,298.83032,300.68237,300.5852,301.9563,300.8938
09/04/2013,298.83325,300.6228,300.5559,302.00708,301.0774
10/04/2013,298.6775,300.6643,300.7024,301.88696,301.0315
11/04/2013,298.65112,300.65845,300.72388,301.90845,301.00122
12/04/2013,298.2356,300.6184,300.72876,301.93677,301.0569
13/04/2013,298.15942,300.53296,300.74146,302.01196,301.0891
14/04/2013,298.10303,300.55176,300.87695,302.12402,301.25195
15/04/2013,298.38013,300.552,300.8147,302.1399,301.09302
16/04/2013,298.3506,300.53418,300.83496,302.24414,301.0166
17/04/2013,298.15308,300.54028,300.7942,302.23462,301.00317
18/04/2013,298.0647,300.56567,300.73364,302.02368,300.95044
19/04/2013,298.06665,300.58228,300.7483,302.03345,300.9563
20/04/2013,298.28442,300.65063,300.72974,302.06958,300.86548
21/04/2013,298.11157,300.71362,300.82935,301.90063,300.9182
22/04/2013,297.82446,300.68677,300.761,301.8401,300.8606
23/04/2013,297.47095,300.63208,300.802,301.9524,300.98267
24/04/2013,297.24805,300.68457,300.93262,301.93848,301.23926
25/04/2013,297.156,300.52368,300.87817,302.02563,301.13696
26/04/2013,296.99487,300.54126,300.84302,302.1067,301.16333
27/04/2013,296.79614,300.59497,300.86646,302.12915,301.20142
28/04/2013,296.89282,300.44263,300.93286,302.09106,301.3186
29/04/2013,296.83765,300.40454,300.93774,302.05884,301.37915
30/04/2013,296.93042,300.27808,300.85864,302.16528,301.24927
01/05/2013,296.93286,300.3474,300.9026,302.04614,301.22778
02/05/2013,296.8318,300.37573,300.81665,302.08618,301.2727
03/05/2013,296.86548,300.3308,300.9143,302.24536,301.40747
04/05/2013,296.82153,300.2815,301.0188,302.2981,301.4817
05/05/2013,296.6394,300.2522,301.06665,302.24634,301.40454
06/05/2013,296.40454,300.13696,301.04517,302.24927,301.3811
07/05/2013,296.52026,300.11304,301.0608,302.2561,301.47974
08/05/2013,296.72437,300.02612,301.01782,302.2561,301.58032
09/05/2013,296.71216,299.96118,301.0315,302.24243,301.6067
10/05/2013,297.00586,299.94043,300.96875,302.21777,301.3955
11/05/2013,296.87988,299.81543,300.87305,302.31152,301.30664
12/05/2013,296.82764,299.76562,300.80762,302.12598,301.38965
13/05/2013,296.8872,299.708,300.74707,302.1621,301.3418
14/05/2013,296.67065,299.6858,300.72583,302.16528,301.25024
15/05/2013,296.73853,299.66138,300.6985,302.20923,301.23853
16/05/2013,296.70923,299.75903,300.8352,302.07446,301.26782
17/05/2013,296.73657,299.76,300.84106,302.10278,301.3401
18/05/2013,296.62817,299.73267,300.8108,302.09595,301.37524
19/05/2013,296.52612,299.6399,300.80103,302.2434,301.32446
20/05/2013,296.53052,299.5896,300.77368,302.2649,301.39282
21/05/2013,296.3181,299.63843,300.93677,302.32056,301.40552
22/05/2013,296.14233,299.45435,300.8811,302.33032,301.45923
23/05/2013,295.9358,299.42114,300.8899,302.45337,301.47192
24/05/2013,296.01685,299.47583,300.90747,302.4944,301.4348
25/05/2013,295.98267,299.51733,300.95825,302.511,301.38403
26/05/2013,295.86255,299.55396,301.05298,302.48462,301.58032
27/05/2013,295.90796,299.55884,301.12622,302.40356,301.74536
28/05/2013,295.84204,299.552,301.01392,302.55005,301.7473
29/05/2013,295.9585,299.54688,301.0791,302.38086,301.62695
30/05/2013,295.94434,299.66455,301.02734,302.44043,301.59766
31/05/2013,295.93115,299.7334,301.03613,302.48438,301.6045
01/06/2013,295.92334,299.63672,300.98242,302.52148,301.55664
02/06/2013,295.79932,299.61133,301.01758,302.44043,301.66895
03/06/2013,295.63672,299.58545,300.96484,302.50195,301.58496
04/06/2013,295.58447,299.5537,300.9375,302.45508,301.55762
05/06/2013,295.61523,299.49023,300.8838,302.37305,301.5
06/06/2013,295.64746,299.4165,300.91406,302.6045,301.59473
07/06/2013,295.70435,299.44067,300.96704,302.6223,301.74048
08/06/2013,295.6914,299.52588,300.90723,302.49023,301.6328
09/06/2013,295.49805,299.54346,300.93555,302.45508,301.59375
10/06/2013,295.5298,299.6001,300.94238,302.45508,301.62695
11/06/2013,295.67163,299.5852,300.90356,302.39575,301.54614
12/06/2013,295.62573,299.6101,300.9358,302.42505,301.4807
13/06/2013,295.36743,299.56567,300.85962,302.54028,301.38696
14/06/2013,295.0232,299.50122,300.80884,302.43774,301.3938
15/06/2013,295.1599,299.44165,300.76196,302.42212,301.43384
16/06/2013,295.09424,299.3789,300.7295,302.32324,301.43457
17/06/2013,295.1045,299.3496,300.67188,302.19922,301.39258
18/06/2013,295.06982,299.32666,300.68262,302.3213,301.31836
19/06/2013,294.83984,299.25586,300.6084,302.37207,301.1836
20/06/2013,294.54932,299.14453,300.6006,302.45898,301.2793
21/06/2013,294.46484,299.104,300.5791,302.5586,301.30957
22/06/2013,294.4165,299.23535,300.5996,302.4248,301.33887
23/06/2013,294.35254,299.2339,300.58594,302.61523,301.38477
24/06/2013,293.93994,299.19287,300.60938,302.7041,301.53027
25/06/2013,294.04248,299.17285,300.60156,302.77637,301.6328
26/06/2013,293.9839,299.13867,300.62012,302.79395,301.70117
27/06/2013,294.03174,299.25293,300.6748,302.76855,301.60938
28/06/2013,293.88525,299.15918,300.69336,302.69336,301.542
29/06/2013,293.89062,299.08984,300.5879,302.7578,301.51367
30/06/2013,293.93408,299.01367,300.55518,302.85205,301.51416
01/07/2013,293.9773,299.04126,300.5276,302.95532,301.4895
02/07/2013,294.1482,299.1018,300.54517,302.88892,301.50903
03/07/2013,294.0686,299.0276,300.62524,302.8059,301.5266
04/07/2013,294.0808,298.84985,300.5481,302.8733,301.60278
05/07/2013,294.1931,298.67114,300.46118,302.92017,301.5735
06/07/2013,294.56543,298.59033,300.4004,302.9375,301.5547
07/07/2013,294.6206,298.64062,300.37402,302.77637,301.46582
08/07/2013,294.62183,298.63696,300.49683,302.69214,301.49683
09/07/2013,294.56934,298.62793,300.46387,302.67773,301.50586
10/07/2013,294.55078,298.55225,300.39844,302.72656,301.6289
11/07/2013,294.437,298.56006,300.3506,302.708,301.56055
12/07/2013,294.03076,298.5459,300.36523,302.6914,301.51074
13/07/2013,294.06396,298.5166,300.24512,302.81152,301.3545
14/07/2013,293.9275,298.54077,300.2273,302.8982,301.27222
15/07/2013,293.70117,298.45898,300.16602,302.7754,301.48926
16/07/2013,293.6587,298.54248,300.23584,302.7417,301.562
17/07/2013,293.6372,298.54248,300.17383,302.62012,301.4463
18/07/2013,293.67603,298.62817,300.3269,302.60718,301.4734
19/07/2013,293.63452,298.5691,300.2605,302.63354,301.49292
20/07/2013,293.53247,298.4856,300.24,302.55444,301.46167
21/07/2013,293.7556,298.52222,300.30737,302.55933,301.3523
22/07/2013,293.6499,298.5205,300.27588,302.6128,301.3208
23/07/2013,293.604,298.48828,300.20996,302.46094,301.29883
24/07/2013,293.63135,298.49902,300.18604,302.4995,301.31885
25/07/2013,293.4348,298.62915,300.33228,302.66724,301.38403
26/07/2013,293.34497,298.58325,300.37524,302.58325,301.64575
27/07/2013,293.2998,298.47705,300.38086,302.68164,301.49512
28/07/2013,292.79346,298.35596,300.32373,302.65186,301.66064
29/07/2013,293.18213,298.2881,300.20947,302.62158,301.69482
30/07/2013,293.14478,298.37524,300.1936,302.6604,301.70728
31/07/2013,293.0288,298.4922,300.12354,302.69678,301.4712
01/08/2013,293.0039,298.46777,300.12256,302.65088,301.41846
02/08/2013,292.94385,298.33105,300.0249,302.58154,301.33252
03/08/2013,292.93164,298.27783,299.9751,302.5376,301.43896
04/08/2013,293.0498,298.11084,299.96143,302.51025,301.43506
05/08/2013,293.0652,298.21997,299.98462,302.5432,301.3147
06/08/2013,293.02417,298.22925,300.00757,302.65796,301.2859
07/08/2013,293.01245,298.16626,299.9978,302.73804,301.24487
08/08/2013,293.06494,298.1128,299.8838,302.74512,301.36035
09/08/2013,293.20776,298.1228,299.89087,302.62622,301.3694
10/08/2013,293.1643,298.14624,299.8977,302.60962,301.28833
11/08/2013,292.80713,298.14258,299.91064,302.60205,301.17627
12/08/2013,292.8828,298.23828,300.02246,302.7119,301.21484
13/08/2013,293.0952,298.14307,299.95605,302.708,301.3164
14/08/2013,293.14917,298.11743,299.80933,302.6443,301.32104
15/08/2013,293.12183,298.2312,299.7932,302.66528,301.31567
16/08/2013,292.89648,298.17432,299.84863,302.7998,301.32227
17/08/2013,292.87036,298.13452,299.84302,302.7854,301.3147
18/08/2013,292.9878,298.1714,299.80762,302.93457,301.417
19/08/2013,293.06104,298.06348,299.69434,302.95312,301.3496
20/08/2013,293.0608,298.05835,299.7434,303.08325,301.2854
21/08/2013,292.97974,298.0813,299.79224,303.0393,301.3567
22/08/2013,293.12524,298.08423,299.84644,302.97437,301.3728
23/08/2013,292.90894,298.1565,299.85913,302.92163,301.43335
24/08/2013,292.71533,298.20215,299.92383,302.8672,301.54688
25/08/2013,292.50098,298.11816,299.8877,302.9336,301.5332
26/08/2013,292.36328,298.0957,300.02832,302.8379,301.58984
27/08/2013,292.5083,298.04932,299.8501,302.88232,301.54346
28/08/2013,292.4121,298.083,299.89014,302.97217,301.5376
29/08/2013,292.46094,298.09912,299.9204,302.94385,301.35303
30/08/2013,292.48267,298.15405,299.97778,302.9602,301.35474
31/08/2013,292.30518,298.23193,300.02783,303.0464,301.4663
01/09/2013,292.28955,298.38477,300.11475,303.0874,301.5044
02/09/2013,292.49072,298.31738,300.062,303.13916,301.52588
03/09/2013,292.5293,298.37354,300.0581,303.0708,301.45557
04/09/2013,292.95264,298.38623,300.06787,303.07568,301.35303
05/09/2013,293.15698,298.36353,300.08325,303.13892,301.4231
06/09/2013,293.1001,298.27783,299.99707,303.01172,301.45215
07/09/2013,292.9248,298.29688,299.9922,302.8213,301.34766
08/09/2013,292.9309,298.38208,300.06372,302.76392,301.36157
09/09/2013,292.71143,298.39453,300.125,302.78125,301.3369
10/09/2013,292.73096,298.39502,300.0835,302.7251,301.22998
11/09/2013,292.667,298.39893,300.1206,302.72217,301.38232
12/09/2013,292.77832,298.44336,300.11865,302.6665,301.32373
13/09/2013,292.75342,298.5669,300.06592,302.58057,301.2915
14/09/2013,292.84375,298.63525,300.0962,302.59326,301.27588
15/09/2013,292.83105,298.57178,300.04932,302.6704,301.30908
16/09/2013,292.81104,298.51514,300.06104,302.7544,301.23682
17/09/2013,292.63135,298.46143,300.08154,302.75928,301.22803
18/09/2013,292.87354,298.44775,300.0791,302.68555,301.2002
19/09/2013,292.98828,298.49756,300.07568,302.7798,301.20752
20/09/2013,292.9497,298.43018,299.96484,302.82617,301.1963
21/09/2013,292.87305,298.5122,300.03662,302.9204,301.23584
22/09/2013,292.59668,298.4214,299.86475,302.75342,301.1001
23/09/2013,292.50977,298.45654,299.8042,302.8423,300.91553
24/09/2013,292.44092,298.41504,299.83154,302.81396,301.0288
25/09/2013,292.61597,298.34692,299.85962,302.78345,301.19556
26/09/2013,292.83447,298.42432,299.7788,302.72803,301.18604
27/09/2013,292.72998,298.45117,299.9619,303.05566,301.2334
28/09/2013,292.6836,298.43896,299.92383,302.93066,301.22754
29/09/2013,292.6975,298.49146,299.90747,302.92212,301.1194
30/09/2013,292.7268,298.3806,299.80103,302.98462,301.1057
01/10/2013,292.74927,298.43774,299.7942,303.04224,301.0891
02/10/2013,292.89233,298.40454,299.7068,303.04858,301.00854
03/10/2013,292.79248,298.33105,299.69727,303.13086,301.03125
04/10/2013,292.8401,298.2942,299.74536,303.13794,300.96606
05/10/2013,292.9121,298.22754,299.7041,303.1836,301.04297
06/10/2013,292.68457,298.23877,299.71533,303.01318,300.98486
07/10/2013,292.74658,298.25,299.6416,302.98828,300.96094
08/10/2013,292.99585,298.2395,299.6399,303.06177,300.94556
09/10/2013,293.0293,298.22852,299.71143,303.09717,300.979
10/10/2013,292.9807,298.2649,299.7224,303.1443,300.989
11/10/2013,292.90942,298.261,299.6516,303.18286,300.8723
12/10/2013,293.22803,298.28857,299.6411,303.16357,300.9839
13/10/2013,293.08032,298.24194,299.71704,303.13403,301.0432
14/10/2013,293.2517,298.3225,299.67798,303.1565,301.01685
15/10/2013,293.4668,298.35303,299.7119,303.2588,301.06934
16/10/2013,293.27856,298.40356,299.7942,303.19946,301.07056
17/10/2013,293.3225,298.39038,299.85962,303.23462,301.22095
18/10/2013,293.2351,298.3318,299.89575,303.34497,301.24536
19/10/2013,293.29077,298.32153,299.86353,303.23755,301.24927
20/10/2013,293.40894,298.25708,299.8557,303.35474,301.3225
21/10/2013,293.40552,298.32007,299.91235,303.15845,301.24536
22/10/2013,293.4646,298.3806,299.886,303.10474,301.2356
23/10/2013,293.57153,298.41626,299.9026,303.18384,301.17896
24/10/2013,293.58667,298.35767,299.95337,302.87915,301.26978
25/10/2013,293.5183,298.36548,300.01685,302.8235,301.38794
26/10/2013,293.4104,298.4851,300.04614,302.96606,301.39185
27/10/2013,293.53247,298.51685,300.00806,303.0598,301.35083
28/10/2013,293.4773,298.5569,300.01782,303.18384,301.3606
29/10/2013,293.5569,298.61353,300.06616,303.28882,301.40698
30/10/2013,293.53198,298.75122,300.1687,303.24585,301.41187
31/10/2013,293.6062,298.8523,300.1892,303.3689,301.43042
01/11/2013,293.3694,298.84595,300.24194,303.20874,301.43237
02/11/2013,293.59692,298.89233,300.23022,303.19897,301.40405
03/11/2013,293.45728,298.8567,300.2273,303.28003,301.39136
04/11/2013,293.64844,298.8994,300.1455,303.18945,301.30078
05/11/2013,293.71533,298.84473,300.13086,303.09863,301.21387
06/11/2013,293.4077,298.72803,300.02832,303.1582,301.3418
07/11/2013,293.40308,298.62866,300.0271,303.1814,301.36304
08/11/2013,293.5193,298.70288,300.07593,303.21655,301.50854
09/11/2013,293.77808,298.68335,300.06616,303.16382,301.38354
10/11/2013,293.8645,298.6233,300.03003,303.114,301.34448
11/11/2013,293.71948,298.53296,299.9724,303.16968,301.4099
12/11/2013,293.79712,298.53247,299.90698,303.115,301.4353
13/11/2013,293.96216,298.60278,299.85913,303.22437,301.4558
14/11/2013,294.1277,298.6521,299.92456,303.34253,301.3728
15/11/2013,294.20825,298.69604,299.94604,303.24683,301.32886
16/11/2013,294.26343,298.77417,299.99097,302.95386,301.32397
17/11/2013,294.0686,298.77075,300.0105,303.28687,301.3943
18/11/2013,294.14014,298.75098,300.23633,303.1494,301.54883
19/11/2013,294.45898,298.67773,300.10645,303.07715,301.53027
20/11/2013,294.57568,298.63184,300.0459,302.97363,301.4746
21/11/2013,294.55957,298.5381,299.8623,303.0664,301.44922
22/11/2013,294.37354,298.5586,299.77734,303.16895,301.46387
23/11/2013,294.63086,298.77246,299.89648,303.04492,301.39648
24/11/2013,294.75073,298.78198,299.9441,303.02612,301.27515
25/11/2013,294.83472,298.67065,299.9607,302.9724,301.22046
26/11/2013,294.8933,298.61792,299.865,303.05835,301.2517
27/11/2013,294.90845,298.4768,299.83374,303.03198,301.29663
28/11/2013,294.96533,298.43506,299.80078,303.00586,301.26074
29/11/2013,295.07983,298.47827,299.83862,303.0857,301.25854
30/11/2013,295.16235,298.42456,299.88257,302.99683,301.30444
01/12/2013,295.1223,298.5149,299.94214,302.94214,301.36792
02/12/2013,295.281,298.5105,299.9441,303.00464,301.42554
03/12/2013,295.4397,298.50757,299.99292,302.95972,301.3894
04/12/2013,295.7058,298.6223,300.04956,302.9226,301.37573
05/12/2013,295.69458,298.5857,300.06226,302.76636,301.39624
06/12/2013,295.52612,298.47437,299.92065,302.88354,301.24487
07/12/2013,295.80493,298.54077,299.88745,302.8855,301.23413
08/12/2013,295.95288,298.5818,299.89526,302.94604,301.2566
09/12/2013,295.90356,298.52173,299.78784,302.86108,301.16772
10/12/2013,295.8557,298.44263,299.8025,302.92065,301.0857
11/12/2013,295.79004,298.37598,299.76318,302.9048,301.07568
12/12/2013,295.78784,298.34253,299.75464,302.89526,301.09937
13/12/2013,295.73804,298.3401,299.66577,302.84937,301.02026
14/12/2013,295.7644,298.35718,299.62183,302.6482,301.01538
15/12/2013,295.83862,298.32788,299.57495,302.62085,300.99683
16/12/2013,295.88965,298.3755,299.59424,302.8169,301.0083
17/12/2013,295.89502,298.4995,299.64697,302.76807,300.97314
18/12/2013,296.08203,298.59277,299.64697,302.80225,300.91553
19/12/2013,296.1499,298.58838,299.66943,302.687,300.9126
20/12/2013,296.26465,298.53564,299.64307,302.62842,300.8628
21/12/2013,296.396,298.70166,299.75146,302.77197,300.92627
22/12/2013,296.48193,298.59814,299.65088,302.78076,300.89307
23/12/2013,296.56885,298.5625,299.67236,302.72607,300.82178
24/12/2013,296.51562,298.54736,299.68018,302.47314,300.8335
25/12/2013,296.6206,298.45068,299.6001,302.43896,300.85303
26/12/2013,296.60107,298.42676,299.52002,302.4253,300.87256
27/12/2013,296.67407,298.38647,299.47144,302.48413,300.81714
28/12/2013,296.71875,298.39502,299.45752,302.54736,300.729
29/12/2013,296.65063,298.44653,299.46997,302.37524,300.7102
30/12/2013,296.636,298.4016,299.45532,302.28345,300.64966
31/12/2013,296.71802,298.34448,299.39966,302.22876,300.62622
01/01/2014,296.6814,298.45825,299.4519,302.37378,300.6521
02/01/2014,296.68628,298.3894,299.41772,302.20776,300.573
03/01/2014,296.7185,298.38257,299.4812,302.19214,300.59644
04/01/2014,296.91382,298.41235,299.4607,302.26245,300.56323
05/01/2014,296.96924,298.4458,299.43994,302.51904,300.57275
06/01/2014,297.0708,298.47705,299.41943,302.43994,300.49365
07/01/2014,297.4314,298.52466,299.4436,302.4358,300.33325
08/01/2014,297.59595,298.56274,299.43384,302.44165,300.40356
09/01/2014,297.74487,298.4983,299.34985,302.4602,300.44946
10/01/2014,297.864,298.5188,299.344,302.42505,300.49927
11/01/2014,297.9331,298.58203,299.38428,302.3579,300.48486
12/01/2014,297.99634,298.5432,299.41626,302.34497,300.4319
13/01/2014,298.06787,298.61523,299.43652,302.27734,300.45703
14/01/2014,298.06274,298.55444,299.42505,302.16626,300.45435
15/01/2014,298.2854,298.39478,299.27954,302.2356,300.42798
16/01/2014,298.34302,298.42896,299.29614,302.2102,300.33618
17/01/2014,298.3806,298.52417,299.32544,302.2395,300.34497
18/01/2014,298.4375,298.54688,299.3164,302.50488,300.3203
